id,label
TEST_02571,Jungle Babbler
TEST_02572,White Wagtail
TEST_02573,White Wagtail
TEST_02574,Hoopoe
TEST_02575,Gray Wagtail
TEST_02576,Common Myna
TEST_02577,Jungle Babbler
TEST_02578,Indian Peacock
TEST_02579,House Crow
TEST_02580,Common Tailorbird
TEST_02581,Hoopoe
TEST_02582,Common Tailorbird
TEST_02583,Forest Wagtail
TEST_02584,Coppersmith Barbet
TEST_02585,Ruddy Shelduck
TEST_02586,Jungle Babbler
TEST_02587,Indian Grey Hornbill
TEST_02588,Common Myna
TEST_02589,Indian Grey Hornbill
TEST_02590,Hoopoe
TEST_02591,Asian Green Bee-Eater
TEST_02592,White-Breasted Kingfisher
TEST_02593,White-Breasted Waterhen
TEST_02594,Common Rosefinch
TEST_02595,Indian Pitta
TEST_02596,White-Breasted Waterhen
TEST_02597,Common Kingfisher
TEST_02598,White-Breasted Waterhen
TEST_02599,Ruddy Shelduck
TEST_02600,Hoopoe
TEST_02601,Forest Wagtail
TEST_02602,Sarus Crane
TEST_02603,Coppersmith Barbet
TEST_02604,Red-Wattled Lapwing
TEST_02605,White-Breasted Kingfisher
TEST_02606,Jungle Babbler
TEST_02607,Brown-Headed Barbet
TEST_02608,Asian Green Bee-Eater
TEST_02609,Common Myna
TEST_02610,Sarus Crane
TEST_02611,Jungle Babbler
TEST_02612,Forest Wagtail
TEST_02613,White Wagtail
TEST_02614,Coppersmith Barbet
TEST_02615,Common Rosefinch
TEST_02616,Common Kingfisher
TEST_02617,Brown-Headed Barbet
TEST_02618,Gray Wagtail
TEST_02619,Northern Lapwing
TEST_02620,Rufous Treepie
TEST_02621,Sarus Crane
TEST_02622,House Crow
TEST_02623,Common Kingfisher
TEST_02624,Jungle Babbler
TEST_02625,Jungle Babbler
TEST_02626,White Wagtail
TEST_02627,Hoopoe
TEST_02628,Common Tailorbird
TEST_02629,Jungle Babbler
TEST_02630,Indian Pitta
TEST_02631,Red-Wattled Lapwing
TEST_02632,Indian Grey Hornbill
TEST_02633,Sarus Crane
TEST_02634,Jungle Babbler
TEST_02635,Northern Lapwing
TEST_02636,Indian Roller
TEST_02637,Asian Green Bee-Eater
TEST_02638,Indian Grey Hornbill
TEST_02639,Sarus Crane
TEST_02640,Hoopoe
TEST_02641,Coppersmith Barbet
TEST_02642,Asian Green Bee-Eater
TEST_02643,Common Myna
TEST_02644,Common Rosefinch
TEST_02645,Brown-Headed Barbet
TEST_02646,Indian Peacock
TEST_02647,Northern Lapwing
TEST_02648,Jungle Babbler
TEST_02649,Forest Wagtail
TEST_02650,Coppersmith Barbet
TEST_02651,Sarus Crane
TEST_02652,Coppersmith Barbet
TEST_02653,Common Kingfisher
TEST_02654,Ruddy Shelduck
TEST_02655,Red-Wattled Lapwing
TEST_02656,Indian Roller
TEST_02657,Indian Grey Hornbill
TEST_02658,Asian Green Bee-Eater
TEST_02659,White-Breasted Waterhen
TEST_02660,Common Rosefinch
TEST_02661,White Wagtail
TEST_02662,Common Myna
TEST_02663,Jungle Babbler
TEST_02664,Common Rosefinch
TEST_02665,Common Rosefinch
TEST_02666,Coppersmith Barbet
TEST_02667,Gray Wagtail
TEST_02668,White-Breasted Waterhen
TEST_02669,Gray Wagtail
TEST_02670,Brown-Headed Barbet
TEST_02671,Jungle Babbler
TEST_02672,Ruddy Shelduck
TEST_02673,Common Myna
TEST_02674,Indian Roller
TEST_02675,Indian Grey Hornbill
TEST_02676,White-Breasted Kingfisher
TEST_02677,Indian Pitta
TEST_02678,Jungle Babbler
TEST_02679,Red-Wattled Lapwing
TEST_02680,Hoopoe
TEST_02681,Northern Lapwing
TEST_02682,White Wagtail
TEST_02683,Rufous Treepie
TEST_02684,Brown-Headed Barbet
TEST_02685,Brown-Headed Barbet
TEST_02686,White Wagtail
TEST_02687,Asian Green Bee-Eater
TEST_02688,Rufous Treepie
TEST_02689,Coppersmith Barbet
TEST_02690,Common Kingfisher
TEST_02691,Rufous Treepie
TEST_02692,Coppersmith Barbet
TEST_02693,Common Tailorbird
TEST_02694,Forest Wagtail
TEST_02695,Asian Green Bee-Eater
TEST_02696,Indian Grey Hornbill
TEST_02697,Indian Roller
TEST_02698,Northern Lapwing
TEST_02699,Gray Wagtail
TEST_02700,Indian Grey Hornbill
TEST_02701,White-Breasted Waterhen
TEST_02702,Forest Wagtail
TEST_02703,Rufous Treepie
TEST_02704,Hoopoe
TEST_02705,Common Myna
TEST_02706,White-Breasted Waterhen
TEST_02707,White-Breasted Kingfisher
TEST_02708,Common Rosefinch
TEST_02709,Indian Pitta
TEST_02710,Ruddy Shelduck
TEST_02711,White-Breasted Kingfisher
TEST_02712,Common Tailorbird
TEST_02713,Ruddy Shelduck
TEST_02714,White Wagtail
TEST_02715,Hoopoe
TEST_02716,Ruddy Shelduck
TEST_02717,Cattle Egret
TEST_02718,House Crow
TEST_02719,Jungle Babbler
TEST_02720,House Crow
TEST_02721,White Wagtail
TEST_02722,Forest Wagtail
TEST_02723,Common Myna
TEST_02724,Indian Roller
TEST_02725,Common Myna
TEST_02726,Cattle Egret
TEST_02727,Northern Lapwing
TEST_02728,Indian Roller
TEST_02729,Indian Grey Hornbill
TEST_02730,Indian Grey Hornbill
TEST_02731,Northern Lapwing
TEST_02732,White Wagtail
TEST_02733,Indian Peacock
TEST_02734,Hoopoe
TEST_02735,White-Breasted Waterhen
TEST_02736,Hoopoe
TEST_02737,Jungle Babbler
TEST_02738,White-Breasted Waterhen
TEST_02739,White-Breasted Kingfisher
TEST_02740,Sarus Crane
TEST_02741,Gray Wagtail
TEST_02742,Indian Roller
TEST_02743,Northern Lapwing
TEST_02744,Forest Wagtail
TEST_02745,Common Tailorbird
TEST_02746,Brown-Headed Barbet
TEST_02747,Common Rosefinch
TEST_02748,Jungle Babbler
TEST_02749,Red-Wattled Lapwing
TEST_02750,Common Kingfisher
TEST_02751,Gray Wagtail
TEST_02752,Indian Peacock
TEST_02753,Coppersmith Barbet
TEST_02754,Ruddy Shelduck
TEST_02755,Jungle Babbler
TEST_02756,Common Kingfisher
TEST_02757,House Crow
TEST_02758,Jungle Babbler
TEST_02759,Hoopoe
TEST_02760,White Wagtail
TEST_02761,White-Breasted Waterhen
TEST_02762,White-Breasted Waterhen
TEST_02763,Gray Wagtail
TEST_02764,Indian Grey Hornbill
TEST_02765,Gray Wagtail
TEST_02766,Common Myna
TEST_02767,Ruddy Shelduck
TEST_02768,Sarus Crane
TEST_02769,Gray Wagtail
TEST_02770,Brown-Headed Barbet
TEST_02771,White-Breasted Waterhen
TEST_02772,Forest Wagtail
TEST_02773,Common Kingfisher
TEST_02774,White-Breasted Waterhen
TEST_02775,Indian Pitta
TEST_02776,Brown-Headed Barbet
TEST_02777,Red-Wattled Lapwing
TEST_02778,Asian Green Bee-Eater
TEST_02779,Coppersmith Barbet
TEST_02780,Northern Lapwing
TEST_02781,Brown-Headed Barbet
TEST_02782,White-Breasted Kingfisher
TEST_02783,Common Myna
TEST_02784,Common Tailorbird
TEST_02785,Brown-Headed Barbet
TEST_02786,Indian Pitta
TEST_02787,Cattle Egret
TEST_02788,Common Kingfisher
TEST_02789,Asian Green Bee-Eater
TEST_02790,Coppersmith Barbet
TEST_02791,Red-Wattled Lapwing
TEST_02792,Common Kingfisher
TEST_02793,Coppersmith Barbet
TEST_02794,Indian Roller
TEST_02795,White Wagtail
TEST_02796,Common Rosefinch
TEST_02797,Sarus Crane
TEST_02798,White-Breasted Waterhen
TEST_02799,Forest Wagtail
TEST_02800,Rufous Treepie
TEST_02801,White Wagtail
TEST_02802,Northern Lapwing
TEST_02803,White Wagtail
TEST_02804,Northern Lapwing
TEST_02805,White-Breasted Kingfisher
TEST_02806,Sarus Crane
TEST_02807,White-Breasted Waterhen
TEST_02808,Cattle Egret
TEST_02809,Ruddy Shelduck
TEST_02810,Rufous Treepie
TEST_02811,Indian Peacock
TEST_02812,Coppersmith Barbet
TEST_02813,Common Rosefinch
TEST_02814,Common Rosefinch
TEST_02815,Northern Lapwing
TEST_02816,Indian Roller
TEST_02817,Red-Wattled Lapwing
TEST_02818,Northern Lapwing
TEST_02819,Forest Wagtail
TEST_02820,Sarus Crane
TEST_02821,Northern Lapwing
TEST_02822,Common Tailorbird
TEST_02823,White-Breasted Waterhen
TEST_02824,Brown-Headed Barbet
TEST_02825,Indian Grey Hornbill
TEST_02826,Common Kingfisher
TEST_02827,Indian Peacock
TEST_02828,Coppersmith Barbet
TEST_02829,Indian Pitta
TEST_02830,Northern Lapwing
TEST_02831,Sarus Crane
TEST_02832,White-Breasted Waterhen
TEST_02833,Common Kingfisher
TEST_02834,Cattle Egret
TEST_02835,Jungle Babbler
TEST_02836,Ruddy Shelduck
TEST_02837,Gray Wagtail
TEST_02838,Ruddy Shelduck
TEST_02839,Sarus Crane
TEST_02840,Sarus Crane
TEST_02841,Common Tailorbird
TEST_02842,Forest Wagtail
TEST_02843,Ruddy Shelduck
TEST_02844,Common Myna
TEST_02845,Indian Grey Hornbill
TEST_02846,House Crow
TEST_02847,Asian Green Bee-Eater
TEST_02848,White-Breasted Waterhen
TEST_02849,Indian Pitta
TEST_02850,Common Myna
TEST_02851,Hoopoe
TEST_02852,Jungle Babbler
TEST_02853,Coppersmith Barbet
TEST_02854,White-Breasted Waterhen
TEST_02855,White-Breasted Waterhen
TEST_02856,Jungle Babbler
TEST_02857,Common Myna
TEST_02858,Cattle Egret
TEST_02859,White-Breasted Waterhen
TEST_02860,Gray Wagtail
TEST_02861,Asian Green Bee-Eater
TEST_02862,Asian Green Bee-Eater
TEST_02863,Common Rosefinch
TEST_02864,Indian Roller
TEST_02865,Rufous Treepie
TEST_02866,Sarus Crane
TEST_02867,House Crow
TEST_02868,White-Breasted Kingfisher
TEST_02869,Common Rosefinch
TEST_02870,Sarus Crane
TEST_02871,Gray Wagtail
TEST_02872,Sarus Crane
TEST_02873,Cattle Egret
TEST_02874,Indian Roller
TEST_02875,Indian Peacock
TEST_02876,Hoopoe
TEST_02877,Asian Green Bee-Eater
TEST_02878,Forest Wagtail
TEST_02879,White-Breasted Kingfisher
TEST_02880,White-Breasted Waterhen
TEST_02881,Asian Green Bee-Eater
TEST_02882,Rufous Treepie
TEST_02883,Sarus Crane
TEST_02884,Red-Wattled Lapwing
TEST_02885,Northern Lapwing
TEST_02886,Rufous Treepie
TEST_02887,Coppersmith Barbet
TEST_02888,Coppersmith Barbet
TEST_02889,Ruddy Shelduck
TEST_02890,Cattle Egret
TEST_02891,Cattle Egret
TEST_02892,Sarus Crane
TEST_02893,Forest Wagtail
TEST_02894,House Crow
TEST_02895,Indian Peacock
TEST_02896,Asian Green Bee-Eater
TEST_02897,White Wagtail
TEST_02898,Hoopoe
TEST_02899,Hoopoe
TEST_02900,Asian Green Bee-Eater
TEST_02901,Hoopoe
TEST_02902,Indian Roller
TEST_02903,Northern Lapwing
TEST_02904,Common Kingfisher
TEST_02905,Jungle Babbler
TEST_02906,Ruddy Shelduck
TEST_02907,Common Rosefinch
TEST_02908,Jungle Babbler
TEST_02909,White-Breasted Kingfisher
TEST_02910,Common Tailorbird
TEST_02911,Red-Wattled Lapwing
TEST_02912,Forest Wagtail
TEST_02913,Indian Peacock
TEST_02914,Northern Lapwing
TEST_02915,Gray Wagtail
TEST_02916,Northern Lapwing
TEST_02917,Sarus Crane
TEST_02918,Indian Grey Hornbill
TEST_02919,House Crow
TEST_02920,White-Breasted Waterhen
TEST_02921,Rufous Treepie
TEST_02922,Common Tailorbird
TEST_02923,Indian Roller
TEST_02924,White-Breasted Kingfisher
TEST_02925,Asian Green Bee-Eater
TEST_02926,Asian Green Bee-Eater
TEST_02927,White-Breasted Kingfisher
TEST_02928,House Crow
TEST_02929,Coppersmith Barbet
TEST_02930,Cattle Egret
TEST_02931,Brown-Headed Barbet
TEST_02932,Common Myna
TEST_02933,White-Breasted Waterhen
TEST_02934,Common Tailorbird
TEST_02935,Coppersmith Barbet
TEST_02936,Hoopoe
TEST_02937,Indian Roller
TEST_02938,Indian Pitta
TEST_02939,Red-Wattled Lapwing
TEST_02940,Gray Wagtail
TEST_02941,Rufous Treepie
TEST_02942,Common Tailorbird
TEST_02943,Indian Roller
TEST_02944,Northern Lapwing
TEST_02945,Red-Wattled Lapwing
TEST_02946,Indian Grey Hornbill
TEST_02947,Asian Green Bee-Eater
TEST_02948,Common Tailorbird
TEST_02949,Asian Green Bee-Eater
TEST_02950,Rufous Treepie
TEST_02951,Rufous Treepie
TEST_02952,Ruddy Shelduck
TEST_02953,Coppersmith Barbet
TEST_02954,Ruddy Shelduck
TEST_02955,Indian Peacock
TEST_02956,Sarus Crane
TEST_02957,Ruddy Shelduck
TEST_02958,White-Breasted Waterhen
TEST_02959,Hoopoe
TEST_02960,Hoopoe
TEST_02961,Indian Peacock
TEST_02962,Brown-Headed Barbet
TEST_02963,Brown-Headed Barbet
TEST_02964,Common Rosefinch
TEST_02965,Common Myna
TEST_02966,House Crow
TEST_02967,Forest Wagtail
TEST_02968,Hoopoe
TEST_02969,Rufous Treepie
TEST_02970,White Wagtail
TEST_02971,Common Rosefinch
TEST_02972,Sarus Crane
TEST_02973,Rufous Treepie
TEST_02974,Gray Wagtail
TEST_02975,Gray Wagtail
TEST_02976,House Crow
TEST_02977,Common Kingfisher
TEST_02978,White Wagtail
TEST_02979,Rufous Treepie
TEST_02980,Hoopoe
TEST_02981,White-Breasted Waterhen
TEST_02982,Asian Green Bee-Eater
TEST_02983,White Wagtail
TEST_02984,Northern Lapwing
TEST_02985,Rufous Treepie
TEST_02986,Indian Grey Hornbill
TEST_02987,Common Tailorbird
TEST_02988,White-Breasted Kingfisher
TEST_02989,Cattle Egret
TEST_02990,Forest Wagtail
TEST_02991,White Wagtail
TEST_02992,White Wagtail
TEST_02993,Indian Roller
TEST_02994,Northern Lapwing
TEST_02995,White Wagtail
TEST_02996,Cattle Egret
TEST_02997,Rufous Treepie
TEST_02998,House Crow
TEST_02999,Indian Pitta
TEST_03000,White-Breasted Waterhen
TEST_03001,House Crow
TEST_03002,Northern Lapwing
TEST_03003,Northern Lapwing
TEST_03004,White-Breasted Kingfisher
TEST_03005,Ruddy Shelduck
TEST_03006,Ruddy Shelduck
TEST_03007,Indian Roller
TEST_03008,Jungle Babbler
TEST_03009,Ruddy Shelduck
TEST_03010,Rufous Treepie
TEST_03011,Common Kingfisher
TEST_03012,Indian Peacock
TEST_03013,Sarus Crane
TEST_03014,Common Myna
TEST_03015,Common Myna
TEST_03016,Ruddy Shelduck
TEST_03017,Common Tailorbird
TEST_03018,Common Myna
TEST_03019,House Crow
TEST_03020,Common Myna
TEST_03021,Brown-Headed Barbet
TEST_03022,Common Rosefinch
TEST_03023,House Crow
TEST_03024,Jungle Babbler
TEST_03025,White Wagtail
TEST_03026,House Crow
TEST_03027,Sarus Crane
TEST_03028,Forest Wagtail
TEST_03029,Common Myna
TEST_03030,Common Tailorbird
TEST_03031,Sarus Crane
TEST_03032,Rufous Treepie
TEST_03033,White-Breasted Kingfisher
TEST_03034,Common Kingfisher
TEST_03035,White-Breasted Waterhen
TEST_03036,Cattle Egret
TEST_03037,Hoopoe
TEST_03038,Brown-Headed Barbet
TEST_03039,Common Rosefinch
TEST_03040,Indian Peacock
TEST_03041,Brown-Headed Barbet
TEST_03042,Common Tailorbird
TEST_03043,Asian Green Bee-Eater
TEST_03044,Jungle Babbler
TEST_03045,Common Rosefinch
TEST_03046,Gray Wagtail
TEST_03047,Rufous Treepie
TEST_03048,Asian Green Bee-Eater
TEST_03049,Forest Wagtail
TEST_03050,Jungle Babbler
TEST_03051,Common Tailorbird
TEST_03052,Jungle Babbler
TEST_03053,Northern Lapwing
TEST_03054,Northern Lapwing
TEST_03055,Coppersmith Barbet
TEST_03056,House Crow
TEST_03057,White Wagtail
TEST_03058,Forest Wagtail
TEST_03059,Indian Pitta
TEST_03060,Indian Grey Hornbill
TEST_03061,Indian Pitta
TEST_03062,Asian Green Bee-Eater
TEST_03063,Ruddy Shelduck
TEST_03064,Red-Wattled Lapwing
TEST_03065,White Wagtail
TEST_03066,Common Myna
TEST_03067,House Crow
TEST_03068,Indian Grey Hornbill
TEST_03069,Hoopoe
TEST_03070,White Wagtail
TEST_03071,Indian Pitta
TEST_03072,Rufous Treepie
TEST_03073,White-Breasted Waterhen
TEST_03074,Gray Wagtail
TEST_03075,Gray Wagtail
TEST_03076,Common Tailorbird
TEST_03077,Common Tailorbird
TEST_03078,Gray Wagtail
TEST_03079,Northern Lapwing
TEST_03080,Common Rosefinch
TEST_03081,Common Kingfisher
TEST_03082,Red-Wattled Lapwing
TEST_03083,Forest Wagtail
TEST_03084,Rufous Treepie
TEST_03085,Rufous Treepie
TEST_03086,Asian Green Bee-Eater
TEST_03087,Red-Wattled Lapwing
TEST_03088,Gray Wagtail
TEST_03089,White Wagtail
TEST_03090,White-Breasted Kingfisher
TEST_03091,Indian Pitta
TEST_03092,Rufous Treepie
TEST_03093,Indian Peacock
TEST_03094,Asian Green Bee-Eater
TEST_03095,Northern Lapwing
TEST_03096,Sarus Crane
TEST_03097,Red-Wattled Lapwing
TEST_03098,House Crow
TEST_03099,Indian Roller
TEST_03100,Indian Grey Hornbill
TEST_03101,Indian Roller
TEST_03102,White-Breasted Waterhen
TEST_03103,Jungle Babbler
TEST_03104,Red-Wattled Lapwing
TEST_03105,Indian Pitta
TEST_03106,Cattle Egret
TEST_03107,Cattle Egret
TEST_03108,House Crow
TEST_03109,House Crow
TEST_03110,Common Tailorbird
TEST_03111,Sarus Crane
TEST_03112,Coppersmith Barbet
TEST_03113,Brown-Headed Barbet
TEST_03114,Indian Grey Hornbill
TEST_03115,Red-Wattled Lapwing
TEST_03116,Hoopoe
TEST_03117,Red-Wattled Lapwing
TEST_03118,Hoopoe
TEST_03119,Cattle Egret
TEST_03120,House Crow
TEST_03121,Gray Wagtail
TEST_03122,Cattle Egret
TEST_03123,Common Tailorbird
TEST_03124,Indian Grey Hornbill
TEST_03125,Red-Wattled Lapwing
TEST_03126,Hoopoe
TEST_03127,Indian Peacock
TEST_03128,Common Kingfisher
TEST_03129,Indian Roller
TEST_03130,Sarus Crane
TEST_03131,Indian Roller
TEST_03132,Indian Grey Hornbill
TEST_03133,White-Breasted Kingfisher
TEST_03134,White Wagtail
TEST_03135,Hoopoe
TEST_03136,Rufous Treepie
TEST_03137,Asian Green Bee-Eater
TEST_03138,Asian Green Bee-Eater
TEST_03139,Sarus Crane
TEST_03140,Common Kingfisher
TEST_03141,Common Tailorbird
TEST_03142,Sarus Crane
TEST_03143,Jungle Babbler
TEST_03144,Northern Lapwing
TEST_03145,Rufous Treepie
TEST_03146,Indian Roller
TEST_03147,Common Myna
TEST_03148,House Crow
TEST_03149,House Crow
TEST_03150,Indian Peacock
TEST_03151,Brown-Headed Barbet
TEST_03152,Sarus Crane
TEST_03153,Common Tailorbird
TEST_03154,Jungle Babbler
TEST_03155,Northern Lapwing
TEST_03156,Cattle Egret
TEST_03157,Indian Grey Hornbill
TEST_03158,Ruddy Shelduck
TEST_03159,White Wagtail
TEST_03160,Red-Wattled Lapwing
TEST_03161,Forest Wagtail
TEST_03162,Indian Peacock
TEST_03163,Brown-Headed Barbet
TEST_03164,Coppersmith Barbet
TEST_03165,Jungle Babbler
TEST_03166,White Wagtail
TEST_03167,Cattle Egret
TEST_03168,Hoopoe
TEST_03169,Indian Peacock
TEST_03170,House Crow
TEST_03171,Common Tailorbird
TEST_03172,Indian Peacock
TEST_03173,Common Kingfisher
TEST_03174,Indian Grey Hornbill
TEST_03175,Common Myna
TEST_03176,Ruddy Shelduck
TEST_03177,Indian Roller
TEST_03178,Asian Green Bee-Eater
TEST_03179,Sarus Crane
TEST_03180,House Crow
TEST_03181,Brown-Headed Barbet
TEST_03182,Asian Green Bee-Eater
TEST_03183,Asian Green Bee-Eater
TEST_03184,Rufous Treepie
TEST_03185,Common Tailorbird
TEST_03186,Forest Wagtail
TEST_03187,Rufous Treepie
TEST_03188,Common Kingfisher
TEST_03189,Northern Lapwing
TEST_03190,Jungle Babbler
TEST_03191,Cattle Egret
TEST_03192,House Crow
TEST_03193,Common Kingfisher
TEST_03194,White-Breasted Waterhen
TEST_03195,Cattle Egret
TEST_03196,Brown-Headed Barbet
TEST_03197,Ruddy Shelduck
TEST_03198,White Wagtail
TEST_03199,Red-Wattled Lapwing
TEST_03200,Hoopoe
TEST_03201,Common Myna
TEST_03202,Jungle Babbler
TEST_03203,Sarus Crane
TEST_03204,Common Kingfisher
TEST_03205,House Crow
TEST_03206,Forest Wagtail
TEST_03207,Brown-Headed Barbet
TEST_03208,Indian Peacock
TEST_03209,Gray Wagtail
TEST_03210,Cattle Egret
TEST_03211,White-Breasted Kingfisher
TEST_03212,Common Kingfisher
TEST_03213,House Crow
TEST_03214,Coppersmith Barbet
TEST_03215,Indian Peacock
TEST_03216,Jungle Babbler
TEST_03217,Northern Lapwing
TEST_03218,Common Kingfisher
TEST_03219,Asian Green Bee-Eater
TEST_03220,Brown-Headed Barbet
TEST_03221,Rufous Treepie
TEST_03222,Red-Wattled Lapwing
TEST_03223,Common Tailorbird
TEST_03224,Rufous Treepie
TEST_03225,Gray Wagtail
TEST_03226,Indian Grey Hornbill
TEST_03227,Asian Green Bee-Eater
TEST_03228,White Wagtail
TEST_03229,Indian Pitta
TEST_03230,Hoopoe
TEST_03231,White-Breasted Kingfisher
TEST_03232,House Crow
TEST_03233,Common Kingfisher
TEST_03234,Asian Green Bee-Eater
TEST_03235,Red-Wattled Lapwing
TEST_03236,House Crow
TEST_03237,White Wagtail
TEST_03238,Indian Roller
TEST_03239,Common Tailorbird
TEST_03240,Indian Grey Hornbill
TEST_03241,Brown-Headed Barbet
TEST_03242,Coppersmith Barbet
TEST_03243,White-Breasted Kingfisher
TEST_03244,Common Rosefinch
TEST_03245,Brown-Headed Barbet
TEST_03246,Jungle Babbler
TEST_03247,Northern Lapwing
TEST_03248,Northern Lapwing
TEST_03249,Indian Roller
TEST_03250,Gray Wagtail
TEST_03251,Common Tailorbird
TEST_03252,Hoopoe
TEST_03253,Rufous Treepie
TEST_03254,Common Rosefinch
TEST_03255,Indian Peacock
TEST_03256,Jungle Babbler
TEST_03257,Sarus Crane
TEST_03258,Brown-Headed Barbet
TEST_03259,Hoopoe
TEST_03260,White-Breasted Waterhen
TEST_03261,Common Tailorbird
TEST_03262,Brown-Headed Barbet
TEST_03263,Sarus Crane
TEST_03264,Indian Roller
TEST_03265,Indian Peacock
TEST_03266,Red-Wattled Lapwing
TEST_03267,Common Myna
TEST_03268,Forest Wagtail
TEST_03269,House Crow
TEST_03270,Forest Wagtail
TEST_03271,Forest Wagtail
TEST_03272,Indian Grey Hornbill
TEST_03273,Forest Wagtail
TEST_03274,Indian Grey Hornbill
TEST_03275,Common Rosefinch
TEST_03276,Coppersmith Barbet
TEST_03277,Ruddy Shelduck
TEST_03278,Gray Wagtail
TEST_03279,Indian Roller
TEST_03280,Rufous Treepie
TEST_03281,House Crow
TEST_03282,Sarus Crane
TEST_03283,Northern Lapwing
TEST_03284,Sarus Crane
TEST_03285,Asian Green Bee-Eater
TEST_03286,Asian Green Bee-Eater
TEST_03287,Gray Wagtail
TEST_03288,Brown-Headed Barbet
TEST_03289,White Wagtail
TEST_03290,Northern Lapwing
TEST_03291,Common Rosefinch
TEST_03292,Indian Roller
TEST_03293,Sarus Crane
TEST_03294,House Crow
TEST_03295,Common Rosefinch
TEST_03296,White-Breasted Waterhen
TEST_03297,Forest Wagtail
TEST_03298,Common Rosefinch
TEST_03299,Brown-Headed Barbet
TEST_03300,Rufous Treepie
TEST_03301,Forest Wagtail
TEST_03302,Cattle Egret
TEST_03303,Indian Roller
TEST_03304,Gray Wagtail
TEST_03305,Indian Roller
TEST_03306,Brown-Headed Barbet
TEST_03307,Indian Pitta
TEST_03308,Asian Green Bee-Eater
TEST_03309,Cattle Egret
TEST_03310,Hoopoe
TEST_03311,Indian Peacock
TEST_03312,White-Breasted Kingfisher
TEST_03313,Common Kingfisher
TEST_03314,Northern Lapwing
TEST_03315,Ruddy Shelduck
TEST_03316,Indian Peacock
TEST_03317,Common Myna
TEST_03318,Coppersmith Barbet
TEST_03319,White-Breasted Kingfisher
TEST_03320,Jungle Babbler
TEST_03321,Rufous Treepie
TEST_03322,Gray Wagtail
TEST_03323,White Wagtail
TEST_03324,Asian Green Bee-Eater
TEST_03325,Indian Grey Hornbill
TEST_03326,Rufous Treepie
TEST_03327,Sarus Crane
TEST_03328,White-Breasted Kingfisher
TEST_03329,White Wagtail
TEST_03330,Indian Roller
TEST_03331,White-Breasted Waterhen
TEST_03332,Common Tailorbird
TEST_03333,Gray Wagtail
TEST_03334,White-Breasted Kingfisher
TEST_03335,Jungle Babbler
TEST_03336,Ruddy Shelduck
TEST_03337,Indian Roller
TEST_03338,Indian Grey Hornbill
TEST_03339,Cattle Egret
TEST_03340,Forest Wagtail
TEST_03341,Indian Roller
TEST_03342,Rufous Treepie
TEST_03343,Northern Lapwing
TEST_03344,White-Breasted Waterhen
TEST_03345,Common Kingfisher
TEST_03346,White Wagtail
TEST_03347,Asian Green Bee-Eater
TEST_03348,Brown-Headed Barbet
TEST_03349,Indian Pitta
TEST_03350,Cattle Egret
TEST_03351,Jungle Babbler
TEST_03352,Forest Wagtail
TEST_03353,Brown-Headed Barbet
TEST_03354,White-Breasted Kingfisher
TEST_03355,White-Breasted Waterhen
TEST_03356,White Wagtail
TEST_03357,White Wagtail
TEST_03358,Forest Wagtail
TEST_03359,House Crow
TEST_03360,White-Breasted Waterhen
TEST_03361,Sarus Crane
TEST_03362,Indian Grey Hornbill
TEST_03363,Gray Wagtail
TEST_03364,Red-Wattled Lapwing
TEST_03365,White Wagtail
TEST_03366,Sarus Crane
TEST_03367,Jungle Babbler
TEST_03368,Indian Grey Hornbill
